MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotFrontage,LotArea,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NA,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_10,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,YearBuilt,YearRemodAdd,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,MasVnrArea,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_NA,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_NA,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_NA,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_NA,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinSF1,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_NA,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NA,Electrical_SBrkr,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,TotRmsAbvGrd,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fireplaces,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_NA,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,GarageYrBlt,GarageFinish_Fin,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,GarageCars,GarageArea,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_NA,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_NA,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_NA,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NA,MiscFeature_Gar2,MiscFeature_NA,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,YrSold,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,HasGarage
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0020571908039490033,0.06844542474691899,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.20752336299691798,-0.9622359883574277,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0137299042846883,0,0,0,0,0,0,1,-0.2885539604701561,-0.9804770548460207,-0.03972929226758134,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.3172027983870979,-0.7948908644380687,-0.12020053800860225,-0.9048172179763676,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5538094918121158,0,0,0,1,-1.0265059276103374,-0.41617456546559656,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-1.598563364586409,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.6324034534806552,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6156143480816572,0.14098132123949172,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.116852595807592,1.0236778946613245,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0068954429892087,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1.2154408998961272,0,0,0,0,0,0,1,-0.2885539604701561,-0.8831626947542098,0.2679943492595272,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.050113559652465035,1.821204459756489,-0.12020053800860225,1.538661245739972,1.1074306971230437,-0.24097846650905158,2.604629425177487,-0.7613597983235935,1.389546644424283,-0.2113811531878666,1,0,0,0,2.757604455972214,0,0,0,0,0,0,1,2.151479169410437,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.144746859955207,1,0,0,0,1.6497416693737568,1.230186656325317,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.4209030390384404,-0.3872896530687436,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.25080471171799457,-1.3671862779697943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.8206168319348757,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.2455772824801629,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.30685155990725627,-1.107546760285629,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.6431955753897627,0,0,0,0,0,0,1,-0.2885539604701561,-0.8876889440608057,-0.33149689312291386,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.6483048676058588,-0.7948908644380687,-0.12020053800860225,-1.1484038561038532,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-1.5490455348645873,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6751349455097818,0,0,0,1,-1.0265059276103374,-0.5658437674465887,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.3650544086426773,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,2.886415022688634,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.990551942239756,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.366708317547483,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8626829636358996,0.013542563865800395,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.1499619947777049,1.0721148186373917,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.117352277408868,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,2.0973724736391577,0.9951339170161763,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.8571748533731949,-0.7948908644380687,-0.12020053800860225,-0.040845860867942216,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,1,0,0.2966616040654703,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.144746859955207,0,0,1,0,1.6497416693737568,1.7166115627635417,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5246219240591433,-0.2061740561820153,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,0.6206783269788753,-0.6142281618491033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2935392509669685,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.04039286809233284,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.37307035784748177,-1.2044206082377633,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5982051556364694,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.6344255321023088,0,0,0,0,0,0,1,-0.2885539604701561,-0.10691093867302144,0.4457902310307455,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.2337717386722465,-0.7948908644380687,-0.12020053800860225,-0.4994738279673486,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,1.2271648985501926,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,0.6002892497367391,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7560185813082257,0,0,1,0,-1.0265059276103374,-0.5658437674465887,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,2.5105598971189087,2.5204194419455996,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.15033054430398435,false
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7844411400590501,-0.44050810312914385,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.3994617259209772,0.781493274780989,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,0.5991839531559313,-0.5138516436574967,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,-0.7983354927206099,-0.7948908644380687,-0.12020053800860225,-1.25877905150537,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5381195914668774,0,0,0,1,0.31161787088170967,0.48184064642035634,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.36895616227306616,0.9861702899889457,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.08765777630136364,0.25080471171799457,-0.6142281618491033,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.5845352546660807,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.07255312054276909,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.04197636814635423,-0.7200513684770921,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.42147422056501455,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.2945863547134716,0,0,0,0,0,0,1,-0.2885539604701561,-0.3196446560830264,-0.12178893000814361,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.4103252553548744,-0.7948908644380687,-0.12020053800860225,-0.9733259599497229,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,-1.0621006073696178,-0.2113811531878666,0,0,0,1,-0.9338098218879014,0,0,0,0,0,0,1,0.6002892497367391,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4324840381144499,1,0,0,0,0.31161787088170967,0.03283304047737987,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.323282586252478,-1.2286897493255282,1.6446461865129696,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.28125870751551263,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.08029901438079848,0.027468654490755657,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14130456505669248,-0.8653621404052935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.9726849003236115,0,0,0,0,1,0,0,-0.2885539604701561,-1.2837357583879425,-2.410341049217158,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.345001340050424,-0.7948908644380687,-0.12020053800860225,-0.41764394172139646,-0.819683507644112,-0.24097846650905158,0.789470016700575,-0.7613597983235935,-1.0621006073696178,4.327096547610454,0,0,0,1,-0.31857410891121557,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,1,0,0,0.39204222021522794,0,0,0,1,0.31161787088170967,0.20121089270599604,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.920156768379952,1.3604255575006365,-1.3671862779697943,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.5433297495404987,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.16676960117344397,0.31841374207974904,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0837431968374793,0.9268040467091904,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4436770906001873,0,0,0,0,0,0,1,-0.2885539604701561,-0.22459342064451354,0.12894885197690778,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.12578441462000173,-0.7948908644380687,-0.12020053800860225,-0.763993692808915,1.1074306971230437,-0.24097846650905158,-1.0256893917763372,1.2271648985501926,0.16372301852733265,-0.2113811531878666,0,0,1,0,-0.31857410891121557,0,0,0,0,0,0,1,-0.9509006699369584,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.023421406257541,0,0,0,1,0.31161787088170967,0.48184064642035634,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,0.8352406259166723,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,-0.11906890354288616,0.1387299542715876,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.11864112718590572,false
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0020571908039490033,-0.29623781176270086,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4392891557877073,-0.9622359883574277,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5726372892119188,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.13234055389557517,0,0,0,0,0,0,1,-0.2885539604701561,-0.09559531540653181,-0.06480307046608648,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.4562309414286015,-0.7948908644380687,-0.12020053800860225,-0.3358140554754443,-0.819683507644112,-0.24097846650905158,-1.0256893917763372,-0.7613597983235935,0.16372301852733265,-0.2113811531878666,0,0,0,1,-0.31857410891121557,0,0,1,0,0,0,0,-0.9509006699369584,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8773440350058916,0,0,0,1,-1.0265059276103374,-0.837119196037137,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.7519181992725845,-0.7042419476205181,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.08765777630136364,-0.4889425188037668,0.8916880703922786,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4551779662166563,false
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.274463989559637,0.370511347295409,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.116852595807592,1.0236778946613245,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.5260425647616074,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.9726849003236115,0,0,0,0,0,0,1,-0.2885539604701561,1.336962590131055,0.22924396477092834,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.011968078326052645,1.9953053745014857,-0.12020053800860225,1.6376183174792631,-0.819683507644112,-0.24097846650905158,2.604629425177487,1.2271648985501926,1.389546644424283,-0.2113811531878666,0,0,1,0,1.5271330300188422,0,0,0,0,0,0,1,0.6002892497367391,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.144746859955207,0,0,1,0,1.6497416693737568,1.7774146760683196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.162891985725007,1.6200748790924946,-0.3592018228542566,-0.11629943710230332,-0.27011580124313367,-0.06866821893757226,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-0.08765777630136364,1.7302991727615173,-1.3671862779697943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6734236699451757,false
